"Basename","year","month","day","hour","class","method","count"
"Trufor_190602-0603_Scan5_332",2019,6,2,6,"symphyla","manual",4
"Trufor_190602-0603_Scan5_332",2019,6,2,6,"trombidiformes","automated",1
"Trufor_190602-0603_Scan5_332",2019,6,2,6,"trombidiformes","manual",0
"Trufor_190602-0603_Scan5_332",2019,6,2,6,"unknown","automated",3
"Trufor_190602-0603_Scan5_332",2019,6,2,6,"unknown","manual",1
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"acari","automated",4
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"acari","manual",2
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"diplura","automated",1
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"diplura","manual",0
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"formicidae","automated",1
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"formicidae","manual",0
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"geophilomorpha","automated",1
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"geophilomorpha","manual",3
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"mesostigmata","automated",1
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"mesostigmata","manual",0
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"rhabdura","automated",6
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"rhabdura","manual",8
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"root","automated",15
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"root","manual",0
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"symphyla","automated",3
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"symphyla","manual",3
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"unknown","automated",3
"Trufor_190602-1203_Scan5_333",2019,6,2,12,"unknown","manual",1
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"formicidae","automated",3
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"formicidae","manual",0
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"geophilomorpha","automated",3
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"geophilomorpha","manual",4
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"rhabdura","automated",7
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"rhabdura","manual",8
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"root","automated",8
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"root","manual",0
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"symphyla","automated",1
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"symphyla","manual",1
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"unknown","automated",2
"Trufor_190602-1803_Scan5_334",2019,6,2,18,"unknown","manual",1
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"acari","automated",2
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"acari","manual",1
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"diplura","automated",1
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"diplura","manual",0
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"enchytraeidae","automated",1
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"enchytraeidae","manual",0
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"formicidae","automated",3
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"formicidae","manual",0
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"geophilomorpha","automated",2
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"geophilomorpha","manual",3
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"insecta larva","automated",1
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"insecta larva","manual",0
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"multi_taxa","automated",1
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"multi_taxa","manual",0
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"rhabdura","automated",4
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"rhabdura","manual",6
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"root","automated",13
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"root","manual",0
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"unknown","automated",6
"Trufor_190603-0003_Scan5_335",2019,6,3,0,"unknown","manual",0
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"acari","automated",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"acari","manual",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"formicidae","automated",2
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"formicidae","manual",0
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"geophilomorpha","automated",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"geophilomorpha","manual",3
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"julida","automated",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"julida","manual",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"mesostigmata","automated",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"mesostigmata","manual",0
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"multi_taxa","automated",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"multi_taxa","manual",0
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"rhabdura","automated",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"rhabdura","manual",2
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"root","automated",14
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"root","manual",0
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"symphyla","automated",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"symphyla","manual",1
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"unknown","automated",5
"Trufor_190603-0603_Scan5_336",2019,6,3,6,"unknown","manual",0
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"acari","automated",1
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"acari","manual",3
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"diplura","automated",1
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"diplura","manual",0
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"formicidae","automated",2
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"formicidae","manual",0
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"geophilomorpha","automated",2
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"geophilomorpha","manual",3
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"mesostigmata","automated",2
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"mesostigmata","manual",0
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"rhabdura","automated",3
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"rhabdura","manual",4
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"root","automated",11
"Trufor_190603-1203_Scan5_337",2019,6,3,12,"root","manual",0
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"diplura","automated",1
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"diplura","manual",0
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"formicidae","automated",2
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"formicidae","manual",0
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"mesostigmata","automated",1
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"mesostigmata","manual",0
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"myriapoda","automated",1
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"myriapoda","manual",0
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"polydesmida","automated",1
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"polydesmida","manual",0
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"rhabdura","automated",5
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"rhabdura","manual",5
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"root","automated",9
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"root","manual",0
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"unknown","automated",1
"Trufor_190603-1803_Scan5_338",2019,6,3,18,"unknown","manual",0
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"diplura","automated",2
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"diplura","manual",0
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"formicidae","automated",1
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"formicidae","manual",0
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"rhabdura","automated",2
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"rhabdura","manual",3
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"root","automated",19
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"root","manual",0
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"unknown","automated",4
"Trufor_190604-0003_Scan5_339",2019,6,4,0,"unknown","manual",0
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"diplura","automated",1
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"diplura","manual",0
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"formicidae","automated",1
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"formicidae","manual",0
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"multi_taxa","automated",1
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"multi_taxa","manual",0
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"rhabdura","automated",7
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"rhabdura","manual",12
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"root","automated",18
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"root","manual",0
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"symphyla","automated",1
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"symphyla","manual",3
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"unknown","automated",6
"Trufor_190604-0603_Scan5_340",2019,6,4,6,"unknown","manual",0
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"acari","automated",1
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"acari","manual",1
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"enchytraeidae","automated",1
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"enchytraeidae","manual",1
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"formicidae","automated",1
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"formicidae","manual",0
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"polydesmida","automated",1
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"polydesmida","manual",1
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"rhabdura","automated",4
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"rhabdura","manual",3
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"root","automated",14
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"root","manual",0
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"unknown","automated",4
"Trufor_190604-1203_Scan5_341",2019,6,4,12,"unknown","manual",0
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"enchytraeidae","automated",5
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"enchytraeidae","manual",7
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"mesostigmata","automated",1
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"mesostigmata","manual",0
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"polydesmida","automated",1
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"polydesmida","manual",1
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"rhabdura","automated",4
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"rhabdura","manual",5
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"root","automated",14
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"root","manual",0
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"symphyla","automated",2
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"symphyla","manual",6
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"unknown","automated",11
"Trufor_190604-1803_Scan5_342",2019,6,4,18,"unknown","manual",0
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"enchytraeidae","automated",3
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"enchytraeidae","manual",6
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"myriapoda","automated",1
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"myriapoda","manual",0
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"poduromorpha","automated",1
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"poduromorpha","manual",0
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"rhabdura","automated",2
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"rhabdura","manual",3
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"root","automated",11
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"root","manual",0
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"symphyla","automated",2
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"symphyla","manual",9
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"trombidiformes","automated",1
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"trombidiformes","manual",0
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"unknown","automated",13
"Trufor_190605-0003_Scan5_343",2019,6,5,0,"unknown","manual",2
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"acari","automated",2
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"acari","manual",2
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"enchytraeidae","automated",3
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"enchytraeidae","manual",5
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"formicidae","automated",1
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"formicidae","manual",0
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"geophilomorpha","automated",1
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"geophilomorpha","manual",2
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"julida","automated",1
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"julida","manual",1
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"poduromorpha","automated",1
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"poduromorpha","manual",0
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"rhabdura","automated",2
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"rhabdura","manual",2
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"root","automated",10
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"root","manual",0
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"symphyla","automated",3
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"symphyla","manual",8
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"unknown","automated",9
"Trufor_190605-0603_Scan5_344",2019,6,5,6,"unknown","manual",0
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"enchytraeidae","automated",1
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"enchytraeidae","manual",13
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"formicidae","automated",1
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"formicidae","manual",0
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"geophilomorpha","automated",2
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"geophilomorpha","manual",2
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"mesostigmata","automated",1
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"mesostigmata","manual",0
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"myriapoda","automated",1
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"myriapoda","manual",0
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"rhabdura","automated",1
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"rhabdura","manual",2
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"root","automated",13
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"root","manual",0
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"symphyla","automated",4
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"symphyla","manual",6
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"unknown","automated",4
"Trufor_190605-1203_Scan5_345",2019,6,5,12,"unknown","manual",0
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"enchytraeidae","automated",4
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"enchytraeidae","manual",9
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"lumbricidae","automated",1
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"lumbricidae","manual",0
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"mesostigmata","automated",1
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"mesostigmata","manual",0
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"myriapoda","automated",1
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"myriapoda","manual",0
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"polydesmida","automated",1
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"polydesmida","manual",1
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"rhabdura","automated",1
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"rhabdura","manual",1
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"root","automated",15
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"root","manual",0
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"symphyla","automated",2
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"symphyla","manual",6
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"trombidiformes","automated",1
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"trombidiformes","manual",0
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"unknown","automated",6
"Trufor_190605-1803_Scan5_346",2019,6,5,18,"unknown","manual",0
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"enchytraeidae","automated",2
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"enchytraeidae","manual",4
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"formicidae","automated",1
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"formicidae","manual",0
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"polydesmida","automated",2
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"polydesmida","manual",2
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"rhabdura","automated",1
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"rhabdura","manual",2
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"root","automated",21
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"root","manual",0
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"symphyla","automated",2
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"symphyla","manual",5
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"unknown","automated",5
"Trufor_190606-0003_Scan5_347",2019,6,6,0,"unknown","manual",0
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"acari","automated",2
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"acari","manual",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"enchytraeidae","automated",3
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"enchytraeidae","manual",10
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"formicidae","automated",2
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"formicidae","manual",0
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"geophilomorpha","automated",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"geophilomorpha","manual",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"multi_taxa","automated",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"multi_taxa","manual",0
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"polydesmida","automated",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"polydesmida","manual",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"rhabdura","automated",1
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"rhabdura","manual",2
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"root","automated",19
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"root","manual",0
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"unknown","automated",4
"Trufor_190606-0603_Scan5_348",2019,6,6,6,"unknown","manual",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"acari","automated",1
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"acari","manual",1
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"enchytraeidae","automated",1
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"enchytraeidae","manual",6
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"multi_taxa","automated",1
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"multi_taxa","manual",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"myriapoda","automated",1
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"myriapoda","manual",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"polydesmida","automated",3
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"polydesmida","manual",3
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"root","automated",23
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"root","manual",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"trombidiformes","automated",1
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"trombidiformes","manual",0
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"unknown","automated",10
"Trufor_190606-1203_Scan5_349",2019,6,6,12,"unknown","manual",0
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"acari","automated",1
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"acari","manual",0
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"formicidae","automated",1
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"formicidae","manual",0
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"geophilomorpha","automated",1
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"geophilomorpha","manual",1
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"poduromorpha","automated",1
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"poduromorpha","manual",0
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"rhabdura","automated",2
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"rhabdura","manual",2
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"root","automated",19
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"root","manual",0
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"symphyla","automated",3
"Trufor_190606-1803_Scan5_350",2019,6,6,18,"symphyla","manual",4
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"enchytraeidae","automated",1
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"enchytraeidae","manual",8
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"poduromorpha","automated",1
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"poduromorpha","manual",0
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"rhabdura","automated",2
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"rhabdura","manual",2
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"root","automated",31
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"root","manual",0
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"symphyla","automated",2
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"symphyla","manual",3
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"unknown","automated",4
"Trufor_190607-0003_Scan5_351",2019,6,7,0,"unknown","manual",0
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"acari","automated",1
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"acari","manual",0
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"diplura","automated",1
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"diplura","manual",0
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"enchytraeidae","automated",2
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"enchytraeidae","manual",9
"Trufor_190607-0603_Scan5_352",2019,6,7,6,"insecta larva","automated",1
