"Basename","year","month","day","hour","class","method","count","project"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"dicellurata","manual",1,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"enchytraeidae","auto",0,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"enchytraeidae","manual",2,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"formicidae","manual",17,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"geophilomorpha","manual",2,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"unknown","auto",0,"DESCENT"
"scan110_2023-07-20_08H00M23S",2023,7,20,8,"unknown","manual",2,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"acari","auto",0,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"acari","manual",4,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"dicellurata","auto",0,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"dicellurata","manual",2,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"enchytraeidae","auto",0,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"enchytraeidae","manual",1,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"lithobiomorpha","manual",2,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"polydesmidae","manual",2,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-21_08H00M24S",2023,7,21,8,"rhabdura","manual",4,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"gastropoda","auto",0,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"gastropoda","manual",1,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"lithobiomorpha","auto",0,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"lithobiomorpha","manual",3,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"polydesmidae","auto",0,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"polydesmidae","manual",3,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"rhabdura","auto",0,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"rhabdura","manual",1,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"unknown","auto",0,"DESCENT"
"scan109_2023-07-22_08H00M24S",2023,7,22,8,"unknown","manual",2,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"lithobiomorpha","manual",2,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"polydesmidae","manual",2,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-23_08H00M23S",2023,7,23,8,"rhabdura","manual",7,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"acari","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"acari","manual",4,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"araneae","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"araneae","manual",1,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"diptera larva","manual",2,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"enchytraeidae","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"enchytraeidae","manual",1,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"formicidae","manual",1,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"polydesmidae","manual",3,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-24_08H00M23S",2023,7,24,8,"rhabdura","manual",1,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"enchytraeidae","auto",0,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"enchytraeidae","manual",2,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"gastropoda","auto",0,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"gastropoda","manual",1,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"rhabdura","manual",3,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"unknown","auto",0,"DESCENT"
"scan110_2023-07-25_08H00M23S",2023,7,25,8,"unknown","manual",5,"DESCENT"
"scan110_2023-07-26_08H00M24S",2023,7,26,8,"chilopoda","auto",0,"DESCENT"
"scan110_2023-07-26_08H00M24S",2023,7,26,8,"chilopoda","manual",1,"DESCENT"
"scan110_2023-07-26_08H00M24S",2023,7,26,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-26_08H00M24S",2023,7,26,8,"formicidae","manual",2,"DESCENT"
"scan110_2023-07-26_08H00M24S",2023,7,26,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-26_08H00M24S",2023,7,26,8,"lithobiomorpha","manual",2,"DESCENT"
"scan110_2023-07-26_08H00M24S",2023,7,26,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-26_08H00M24S",2023,7,26,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"lithobiomorpha","manual",2,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"rhabdura","manual",3,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"unknown","auto",0,"DESCENT"
"scan110_2023-07-27_08H00M24S",2023,7,27,8,"unknown","manual",5,"DESCENT"
"scan110_2023-07-28_08H00M24S",2023,7,28,8,"acari","auto",0,"DESCENT"
"scan110_2023-07-28_08H00M24S",2023,7,28,8,"acari","manual",3,"DESCENT"
"scan110_2023-07-28_08H00M24S",2023,7,28,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-28_08H00M24S",2023,7,28,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-07-28_08H00M24S",2023,7,28,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-07-28_08H00M24S",2023,7,28,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-07-28_08H00M24S",2023,7,28,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-28_08H00M24S",2023,7,28,8,"rhabdura","manual",4,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"formicidae","manual",1,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"polydesmidae","manual",2,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"pseudoscorpiones","manual",3,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-29_08H00M23S",2023,7,29,8,"rhabdura","manual",7,"DESCENT"
"scan110_2023-07-30_08H00M24S",2023,7,30,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-07-30_08H00M24S",2023,7,30,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-07-30_08H00M24S",2023,7,30,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-07-30_08H00M24S",2023,7,30,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-07-30_08H00M24S",2023,7,30,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-30_08H00M24S",2023,7,30,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-07-30_08H00M24S",2023,7,30,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-30_08H00M24S",2023,7,30,8,"rhabdura","manual",2,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"diplopoda","auto",0,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"diplopoda","manual",1,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"formicidae","manual",1,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"rhabdura","manual",3,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"unknown","auto",0,"DESCENT"
"scan110_2023-07-31_08H00M24S",2023,7,31,8,"unknown","manual",2,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"acari","manual",5,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"myriapoda","auto",0,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"myriapoda","manual",1,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"polydesmidae","manual",2,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-01_08H00M24S",2023,8,1,8,"rhabdura","manual",4,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"chilopoda","auto",0,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"chilopoda","manual",1,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-02_08H00M23S",2023,8,2,8,"rhabdura","manual",5,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"acari","manual",2,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"formicidae","manual",1,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-03_08H00M23S",2023,8,3,8,"rhabdura","manual",6,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"formicidae","manual",2,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-04_08H00M24S",2023,8,4,8,"rhabdura","manual",4,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"acari","manual",1,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"chilopoda","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"chilopoda","manual",1,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"collembola","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"collembola","manual",7,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"formicidae","manual",1,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"pseudoscorpiones","manual",2,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-05_08H00M24S",2023,8,5,8,"rhabdura","manual",3,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"acari","manual",4,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"formicidae","manual",1,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-06_08H00M23S",2023,8,6,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"diplura","auto",0,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"diplura","manual",1,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-07_08H00M24S",2023,8,7,8,"rhabdura","manual",3,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-08_08H00M24S",2023,8,8,8,"rhabdura","manual",11,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"acari","manual",1,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"isopoda","auto",0,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"isopoda","manual",1,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"pseudoscorpiones","auto",0,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"pseudoscorpiones","manual",1,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-09_08H00M23S",2023,8,9,8,"rhabdura","manual",6,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"polydesmidae","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"polydesmidae","manual",1,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-10_08H00M24S",2023,8,10,8,"rhabdura","manual",8,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"acari","auto",0,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"acari","manual",2,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"araneae","auto",0,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"araneae","manual",1,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"geophilomorpha","manual",2,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"insecta larva","auto",0,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"insecta larva","manual",1,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"lithobiomorpha","auto",0,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"lithobiomorpha","manual",1,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"rhabdura","auto",0,"DESCENT"
"scan110_2023-08-11_08H00M24S",2023,8,11,8,"rhabdura","manual",4,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"araneae","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"araneae","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"diptera larva","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"diptera larva","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"formicidae","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"formicidae","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"geophilomorpha","auto",0,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"geophilomorpha","manual",1,"DESCENT"
"scan110_2023-08-12_08H00M24S",2023,8,12,8,"lithobiomorpha","auto",0,"DESCENT"
